timestamp, name, index, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%], power.draw [W]
2025/11/17 00:20:20.182, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:20.386, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:20.589, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:20.793, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:20.996, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:21.199, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:21.403, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:21.606, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:21.810, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:22.014, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:22.217, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:22.421, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:20:22.624, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:22.829, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:23.032, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:23.236, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:23.439, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:23.643, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:23.847, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:24.051, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:24.254, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:24.458, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:24.661, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:24.864, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:25.068, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:25.271, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:25.475, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:25.680, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:25.884, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:26.087, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:20:26.290, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:26.494, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:26.697, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:26.901, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:27.104, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:27.308, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:27.512, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:27.716, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:27.919, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:20:28.123, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:28.326, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:28.530, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:28.733, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:28.939, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:29.144, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:29.348, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:29.551, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.22 W
2025/11/17 00:20:29.755, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:29.958, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:30.162, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:30.366, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:30.571, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.83 W
2025/11/17 00:20:30.775, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:30.979, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:31.183, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:31.386, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:31.590, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:31.793, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:31.996, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 52.95 W
2025/11/17 00:20:32.200, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:32.405, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:32.609, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:32.812, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:33.016, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:33.219, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:33.422, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:33.626, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:33.829, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.16 W
2025/11/17 00:20:34.033, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:34.237, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:34.440, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:34.644, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.22 W
2025/11/17 00:20:34.847, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:35.051, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:35.254, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:35.458, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:35.661, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:35.865, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:36.069, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:36.273, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:36.477, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:36.680, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:36.883, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:37.087, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:37.290, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:37.494, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:37.698, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:37.902, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:38.106, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:38.309, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:38.513, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:38.716, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:38.919, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:39.123, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:39.327, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:39.532, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:39.736, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:39.940, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:40.143, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:40.346, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:40.550, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:40.753, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:40.957, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:41.161, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:41.365, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:41.569, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:41.773, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:41.976, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:42.180, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:42.383, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:42.587, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:42.791, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:42.996, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:43.199, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:43.403, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:43.606, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:43.809, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:44.013, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:44.216, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:44.420, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:44.624, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:44.828, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:45.031, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:45.234, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:45.438, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:45.642, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:45.845, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:46.049, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:46.253, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:46.458, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:46.661, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:46.865, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:47.068, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:47.271, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:47.475, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:47.678, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:47.882, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:48.086, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:48.292, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:48.495, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:48.699, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 52.95 W
2025/11/17 00:20:48.902, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:49.106, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:49.310, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:49.514, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.22 W
2025/11/17 00:20:49.719, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 52.95 W
2025/11/17 00:20:49.923, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:50.126, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:50.329, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:50.533, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:50.736, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:50.940, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:51.143, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:51.346, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:51.550, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:51.754, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:51.958, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:52.161, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:52.365, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:52.568, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:52.771, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:52.975, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:53.179, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:53.384, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:53.588, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.94 W
2025/11/17 00:20:53.791, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.33 W
2025/11/17 00:20:53.995, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.22 W
2025/11/17 00:20:54.198, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:54.402, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:54.605, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:54.808, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:55.012, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:55.216, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:55.421, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:55.624, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:55.827, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:56.031, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:56.234, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.27 W
2025/11/17 00:20:56.437, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:56.641, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.44 W
2025/11/17 00:20:56.844, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:57.048, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:57.254, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:57.457, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:57.660, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:57.864, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.77 W
2025/11/17 00:20:58.067, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.55 W
2025/11/17 00:20:58.271, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.38 W
2025/11/17 00:20:58.474, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.61 W
2025/11/17 00:20:58.678, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:58.883, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 52.95 W
2025/11/17 00:20:59.086, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.72 W
2025/11/17 00:20:59.289, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
2025/11/17 00:20:59.493, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 52.84 W
2025/11/17 00:20:59.696, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.66 W
2025/11/17 00:20:59.899, NVIDIA A100-SXM4-40GB, 0, P0, 210 MHz, 1215 MHz, 0 %, 0 %, 53.50 W
